epoch,total_loss,pde1_loss,pde2_loss,pde3_loss,dissipated_power_loss,volume_loss,pde1_loss_smooth,pde2_loss_smooth,pde3_loss_smooth,dissipated_power_loss_smooth,volume_loss_smooth
496,9658.6044921875,2351.956069469452,60.46634633094072,0.534348876953125,2.3633244140625003,9.304413944482804e-05,0.2351956069469452,0.006046634633094072,1063.8861598051153,7877.748046875,83.82882843905918
497,9655.95703125,2352.0490527153015,60.484386049211025,0.5341705566406251,2.3628530273437502,9.304873645305634e-05,0.23520490527153015,0.0060484386049211025,1063.1071879807423,7876.1767578125,83.91388234041642
498,9653.296875,2352.1025478839874,60.503995046019554,0.5339967285156251,2.3623806152343754,9.305103868246079e-05,0.23521025478839874,0.006050399504601955,1062.3259776667983,7874.60205078125,83.99523140497195
499,9650.611328125,2352.1237075328827,60.524893924593925,0.533827880859375,2.361903662109375,9.305333346128465e-05,0.23521237075328827,0.0060524893924593925,1061.5403181780857,7873.01220703125,84.0747204557747
500,9736.701171875,2352.1187901496887,60.54720841348171,0.533663623046875,2.36141572265625,9.305563569068909e-05,0.23521187901496887,0.006054720841348171,1060.748241548361,7871.3857421875,84.15211290702064
501,9733.91015625,2353.0399799346924,60.708015225827694,0.53319501953125,2.361206103515625,9.306023269891739e-05,0.23530399799346924,0.006070801522582769,1059.3887227412924,7870.68701171875,84.22772379420985
502,9731.1728515625,2354.14519906044,60.983067378401756,0.53248310546875,2.361222802734375,9.30648371577263e-05,0.235414519906044,0.006098306737840176,1057.6025058826199,7870.74267578125,84.29880998864837
503,9728.4462890625,2354.6060919761658,61.34205497801304,0.5316035156250001,2.36138701171875,9.30648371577263e-05,0.23546060919761658,0.006134205497801304,1055.5294406984467,7871.2900390625,84.36202523356587
504,9725.7802734375,2354.0304601192474,61.75118964165449,0.53062841796875,2.3616521484375004,9.30694341659546e-05,0.23540304601192474,0.006175118964165449,1053.285746556794,7872.173828125,84.42643414137274
505,9723.0732421875,2352.689653635025,62.178028747439384,0.529616455078125,2.361945556640625,9.307403862476349e-05,0.2352689653635025,0.0062178028747439384,1050.961583211938,7873.15185546875,84.48850959811261
506,9720.3232421875,2351.2572050094604,62.592122703790665,0.528611669921875,2.3622322265625,9.307633340358735e-05,0.23512572050094604,0.0062592122703790665,1048.628997320011,7874.107421875,84.54618058306187
507,9717.5146484375,2350.289076566696,62.967296689748764,0.5276486328125001,2.36247509765625,9.307863563299179e-05,0.23502890765666962,0.006296729668974876,1046.352577500802,7874.9169921875,84.60138981619093
508,9714.66796875,2349.8329520225525,63.28270770609379,0.5267587402343751,2.36265029296875,9.308324009180069e-05,0.23498329520225525,0.006328270770609379,1044.1913302944304,7875.5009765625,84.65616165983738
509,9711.716796875,2349.5028913021088,63.524479046463966,0.5259703125,2.3627148925781247,9.3087837100029e-05,0.23495028913021088,0.006352447904646397,1042.1942324792035,7875.71630859375,84.70949995709452
510,9708.8583984375,2348.8637804985046,63.687507063150406,0.525302392578125,2.3626699218750002,9.309013932943344e-05,0.23488637804985046,0.006368750706315041,1040.4728916957902,7875.56640625,84.7679695090128
511,9706.1865234375,2347.8111624717712,63.77567071467638,0.524759423828125,2.362501171875,9.30924341082573e-05,0.23478111624717712,0.006377567071467638,1039.1045074356734,7875.00390625,84.84154326237558
512,9703.576171875,2346.7040061950684,63.802110962569714,0.5243296875,2.3622052734375,9.309473633766174e-05,0.23467040061950684,0.006380211096256971,1038.0216698606964,7874.017578125,84.92719601390854
513,9701.09375,2346.082478761673,63.78500256687403,0.5239931640625001,2.3618225097656254,9.309934079647064e-05,0.2346082478761673,0.006378500256687403,1037.1825789600553,7872.74169921875,85.02570050212671
514,9698.697265625,2346.237748861313,63.74489516019821,0.523728955078125,2.361354052734375,9.310164302587509e-05,0.2346237748861313,0.006374489516019821,1036.563617195592,7871.18017578125,85.13266176092247
515,9696.455078125,2347.0354080200195,63.70103918015957,0.523522021484375,2.3608281738281254,9.310393780469895e-05,0.23470354080200195,0.006370103918015957,1036.1461754186603,7869.42724609375,85.2495943708941
516,9694.314453125,2347.9945957660675,63.669062219560146,0.52336240234375,2.360245458984375,9.310624003410339e-05,0.23479945957660675,0.006366906221956015,1035.89881047963,7867.48486328125,85.37517725879115
517,9692.2666015625,2348.7184941768646,63.6609923094511,0.52323974609375,2.3596259765625,9.31108444929123e-05,0.23487184941768646,0.00636609923094511,1035.7747036916408,7865.419921875,85.50970569523815
518,9690.267578125,2349.172979593277,63.684829510748386,0.523139697265625,2.358983203125,9.311314672231674e-05,0.2349172979593277,0.006368482951074839,1035.724843245247,7863.27734375,85.64740349820795
519,9688.2724609375,2349.63983297348,63.743856735527515,0.5230439941406251,2.3583216796875,9.31154415011406e-05,0.23496398329734802,0.0063743856735527515,1035.7116672839038,7861.072265625,85.78928974529435
520,9686.361328125,2350.4215478897095,63.8373289257288,0.522937255859375,2.35767216796875,9.31200385093689e-05,0.23504215478897095,0.00638373289257288,1035.7198193599106,7858.9072265625,85.93683126144242
521,9684.49609375,2351.5380918979645,63.95889911800623,0.522812109375,2.3570267578125,9.312234818935394e-05,0.23515380918979645,0.006395889911800623,1035.747117282066,7856.755859375,86.08513144079552
522,9682.701171875,2352.667450904846,64.10003639757633,0.52266884765625,2.356394970703125,9.312465041875839e-05,0.23526674509048462,0.006410003639757633,1035.7880755256483,7854.64990234375,86.23504619288315
523,9680.9228515625,2353.445738554001,64.25033323466778,0.522511376953125,2.3557690429687503,9.312694519758225e-05,0.23534457385540009,0.006425033323466778,1035.8272388920159,7852.5634765625,86.38483060853514
524,9679.142578125,2353.752851486206,64.40150085836649,0.5223386230468751,2.3551584960937504,9.312924742698669e-05,0.2353752851486206,0.006440150085836649,1035.8361941804105,7850.5283203125,86.53270229463305
525,9677.2734375,2353.8362979888916,64.54798858612776,0.52214560546875,2.354546044921875,9.313385188579559e-05,0.23538362979888916,0.006454798858612776,1035.795148911231,7848.48681640625,86.67951223826094
526,9675.388671875,2354.0546000003815,64.68570325523615,0.5219272460937501,2.35395849609375,9.313385188579559e-05,0.23540546000003815,0.006468570325523615,1035.701152196707,7846.5283203125,86.81897995408235
527,9673.5205078125,2354.5607924461365,64.81334567070007,0.5216835937500001,2.353395703125,9.313614666461945e-05,0.23545607924461365,0.006481334567070007,1035.5666147527518,7844.65234375,86.95763430815532
528,9671.630859375,2355.158179998398,64.93107415735722,0.521421875,2.352840234375,9.314075857400894e-05,0.23551581799983978,0.006493107415735722,1035.4058219213039,7842.80078125,87.09546627975124
529,9669.720703125,2355.549931526184,65.03921933472157,0.521152685546875,2.35229033203125,9.31430533528328e-05,0.2355549931526184,0.0065039219334721565,1035.2251695251252,7840.9677734375,87.22810562487575
530,9667.7001953125,2355.5785417556763,65.14022592455149,0.5208830566406251,2.3517222656250003,9.31430533528328e-05,0.23555785417556763,0.006514022592455149,1035.0198377881316,7839.07421875,87.35563156315766
531,9665.611328125,2355.3986847400665,65.23788440972567,0.5206123046875,2.351149365234375,9.31476503610611e-05,0.23553986847400665,0.006523788440972567,1034.7812112748215,7837.16455078125,87.48479171677172
532,9663.4619140625,2355.30287027359,65.33556152135134,0.52033583984375,2.3505757324218752,9.314996004104614e-05,0.235530287027359,0.006533556152135134,1034.5095150583365,7835.25244140625,87.61037444436442
533,9661.27734375,2355.4638028144836,65.43586496263742,0.52005029296875,2.350003125,9.315455704927445e-05,0.23554638028144836,0.0065435864962637424,1034.213030308747,7833.34375,87.73791862483404
534,9659.05859375,2355.7689785957336,65.54048974066973,0.51975625,2.3494293457031254,9.315455704927445e-05,0.23557689785957336,0.006554048974066973,1033.9002766739577,7831.43115234375,87.86211711996248
535,9656.8125,2356.0048639774323,65.64948242157698,0.519456884765625,2.34885322265625,9.315685927867889e-05,0.23560048639774323,0.006564948242157698,1033.5731421992314,7829.5107421875,87.98974668755545
536,9654.5205078125,2356.090247631073,65.76190236955881,0.5191536621093751,2.3482708007812505,9.31614637374878e-05,0.2356090247631073,0.006576190236955881,1033.2268040396812,7827.5693359375,88.12078260554699
537,9652.181640625,2356.1444878578186,65.87786599993706,0.518844189453125,2.347687060546875,9.316376596689224e-05,0.23561444878578186,0.006587786599993706,1032.855198912228,7825.62353515625,88.25110593670252
538,9649.8359375,2356.371581554413,65.99670276045799,0.518526708984375,2.3471116699218753,9.316376596689224e-05,0.23563715815544128,0.006599670276045799,1032.4624124811453,7823.70556640625,88.38089493561574
539,9647.4580078125,2356.804609298706,66.11726246774197,0.518202490234375,2.3465301269531254,9.316837042570114e-05,0.2356804609298706,0.006611726246774197,1032.057071379255,7821.76708984375,88.51656535746815
540,9645.0234375,2357.2836816310883,66.23721681535244,0.51787744140625,2.345933642578125,9.3170665204525e-05,0.23572836816310883,0.006623721681535244,1031.6481555366772,7819.77880859375,88.65112592616697
541,9642.5634765625,2357.6030135154724,66.3547357544303,0.517557421875,2.345330126953125,9.31752696633339e-05,0.23576030135154724,0.006635473575443029,1031.2360048798146,7817.76708984375,88.78809866999336
542,9640.02734375,2357.768565416336,66.46865047514439,0.517244970703125,2.3447103515625,9.31752696633339e-05,0.2357768565416336,0.006646865047514439,1030.815382032204,7815.701171875,88.92029222122164
543,9637.4375,2357.9446971416473,66.57850462943316,0.5169380859375,2.3440790039062502,9.317987412214279e-05,0.23579446971416473,0.0066578504629433155,1030.382039545686,7813.5966796875,89.05590260098234
544,9634.7666015625,2358.306646347046,66.68399088084698,0.5166353515625001,2.3434289062499998,9.318216890096665e-05,0.2358306646347046,0.006668399088084698,1029.9398999402474,7811.4296875,89.18840525639735
545,9632.0419921875,2358.8351905345917,66.7852396145463,0.516337744140625,2.342763134765625,9.318677335977555e-05,0.23588351905345917,0.00667852396145463,1029.4959449635353,7809.21044921875,89.32213290554091
546,9629.24609375,2359.3607544898987,66.88204128295183,0.516048046875,2.3420775878906253,9.318677335977555e-05,0.23593607544898987,0.006688204128295183,1029.0537502352963,7806.92529296875,89.45062304207477
547,9626.380859375,2359.7848415374756,66.97501987218857,0.515767333984375,2.341371826171875,9.318907558918e-05,0.23597848415374756,0.006697501987218857,1028.609416080617,7804.57275390625,89.58013183877028
548,9623.4775390625,2360.197901725769,67.06560961902142,0.51549326171875,2.3406575683593753,9.31936800479889e-05,0.2360197901725769,0.006706560961902142,1028.1581527633825,7802.19189453125,89.71077671555577
549,9620.53515625,2360.735833644867,67.15633440762758,0.5152213378906251,2.339937890625,9.319598227739334e-05,0.2360735833644867,0.006715633440762758,1027.6964097390446,7799.79296875,89.83858336409503
550,9708.53515625,2361.452579498291,67.24864710122347,0.51494951171875,2.339201513671875,9.320058673620224e-05,0.2361452579498291,0.006724864710122347,1027.2257986159093,7797.33837890625,89.96840813634935
551,9705.666015625,2364.189326763153,67.51154083758593,0.514281640625,2.3388489257812504,9.320288151502609e-05,0.2364189326763153,0.006751154083758593,1026.1034238567809,7796.1630859375,90.1001198167387
552,9702.951171875,2366.4481937885284,67.90944375097752,0.513330810546875,2.3387607421875,9.320288151502609e-05,0.23664481937885284,0.006790944375097752,1024.5551162771153,7795.869140625,90.23292709651469
553,9700.2900390625,2366.4477467536926,68.39990615844727,0.5122130859375,2.338832080078125,9.320749342441559e-05,0.23664477467536926,0.0068399906158447266,1022.7234371525701,7796.10693359375,90.36961993641944
554,9697.609375,2365.052253007889,68.94438061863184,0.511005419921875,2.33899482421875,9.321209788322449e-05,0.23650522530078888,0.006894438061863184,1020.7048033175743,7796.6494140625,90.50388364329774
555,9694.916015625,2364.322692155838,69.50505077838898,0.509757568359375,2.339195068359375,9.321209788322449e-05,0.2364322692155838,0.006950505077838898,1018.6112303268965,7797.31689453125,90.63261919938304
556,9692.2431640625,2364.8321628570557,70.04156243056059,0.508532861328125,2.33936689453125,9.321670234203339e-05,0.23648321628570557,0.007004156243056059,1016.5798537551964,7797.8896484375,90.76606573315985
557,9689.46484375,2365.179657936096,70.51380816847086,0.5074092773437501,2.33942666015625,9.32212993502617e-05,0.23651796579360962,0.007051380816847086,1014.7056086572265,7798.0888671875,90.89908531985293
558,9686.40625,2364.2367124557495,70.89453749358654,0.5064389648437501,2.33932060546875,9.322360903024674e-05,0.23642367124557495,0.007089453749358654,1012.9957460927835,7797.7353515625,91.0276251838136
559,9683.0419921875,2362.9383742809296,71.1761461570859,0.5056212890625,2.3390595703125,9.322590380907058e-05,0.23629383742809296,0.0071176146157085896,1011.4109857894946,7796.865234375,91.15407986414675
560,9679.4453125,2363.2118105888367,71.37030828744173,0.504923876953125,2.3386699218750002,9.323051571846008e-05,0.23632118105888367,0.007137030828744173,1009.9378306605649,7795.56640625,91.28401573418705
561,9675.716796875,2365.5788600444794,71.4951939880848,0.5043270507812501,2.33816396484375,9.323281049728394e-05,0.23655788600444794,0.007149519398808479,1008.6101534993504,7793.8798828125,91.41695583658293
562,9671.93359375,2368.561029434204,71.56936451792717,0.5038387695312501,2.337545654296875,9.323512017726899e-05,0.2368561029434204,0.007156936451792717,1007.4644832044578,7791.81884765625,91.55588646493561
563,9668.015625,2370.5658316612244,71.61268498748541,0.503463330078125,2.336799462890625,9.323972463607789e-05,0.23705658316612244,0.007161268498748541,1006.4826956607794,7789.33154296875,91.70089358010591
564,9663.9521484375,2371.7504739761353,71.64977956563234,0.503175048828125,2.33595556640625,9.324432164430619e-05,0.23717504739761353,0.007164977956563234,1005.6047471574857,7786.5185546875,91.84751214488915
565,9659.791015625,2373.4813928604126,71.70429918915033,0.502930078125,2.335054248046875,9.324432164430619e-05,0.23734813928604126,0.007170429918915033,1004.7845976031967,7783.51416015625,91.99103805721506
566,9655.6787109375,2376.2787878513336,71.78800646215677,0.50270439453125,2.334137255859375,9.324892610311508e-05,0.23762787878513336,0.007178800646215677,1004.0187215881888,7780.45751953125,92.13964862537159
567,9651.52734375,2379.143536090851,71.89833093434572,0.50250185546875,2.3331826171875,9.325123578310014e-05,0.23791435360908508,0.007189833093434572,1003.3072012127959,7777.275390625,92.28389650194413
568,9647.2685546875,2381.0699582099915,72.02609907835722,0.502330224609375,2.3321868164062503,9.325353056192398e-05,0.23810699582099915,0.007202609907835722,1002.6197458554088,7773.9560546875,92.42190987403319
569,9642.87109375,2382.5231194496155,72.16476835310459,0.5021763671875,2.331167578125,9.325583279132844e-05,0.23825231194496155,0.007216476835310459,1001.905804745591,7770.55859375,92.55102383093708
570,9638.38671875,2384.7003281116486,72.3113538697362,0.50201845703125,2.33015244140625,9.325814247131348e-05,0.23847003281116486,0.0072311353869736195,1001.1422884298663,7767.1748046875,92.67078238088288
571,9633.853515625,2387.797236442566,72.45916407555342,0.5018528808593751,2.3291434570312504,9.326043725013733e-05,0.2387797236442566,0.007245916407555342,1000.3471716799468,7763.8115234375,92.78148707245782
572,9629.2412109375,2390.7335102558136,72.5998217239976,0.501695556640625,2.32812099609375,9.326274693012238e-05,0.23907335102558136,0.007259982172399759,999.5418149423131,7760.4033203125,92.88259194410057
573,9624.513671875,2392.6937580108643,72.72854447364807,0.50155810546875,2.32707861328125,9.326504170894623e-05,0.23926937580108643,0.007272854447364807,998.7185682993731,7756.9287109375,92.97312736544791
574,9619.62109375,2394.242584705353,72.84945342689753,0.5014309570312501,2.326014990234375,9.326504170894623e-05,0.23942425847053528,0.007284945342689753,997.8525407305278,7753.38330078125,93.05167743323
575,9614.685546875,2396.4501917362213,72.9706697165966,0.5012958984375,2.3249671875,9.326964616775513e-05,0.23964501917362213,0.00729706697165966,996.9326971008559,7749.890625,93.1272539766178
576,9609.6962890625,2399.464100599289,73.0966404080391,0.5011488281250001,2.3239283203125,9.327195584774017e-05,0.2399464100599289,0.007309664040803909,995.9719323183526,7746.427734375,93.19543231072203
577,9604.6484375,2402.520030736923,73.22762161493301,0.50099892578125,2.3228895996093755,9.327425807714463e-05,0.24025200307369232,0.007322762161493301,994.9803286874812,7742.96533203125,93.25960996520416
578,9599.509765625,2405.1780998706818,73.36541544646025,0.50084921875,2.32184765625,9.327656030654908e-05,0.24051780998706818,0.007336541544646025,993.9459424976958,7739.4921875,93.32020968325014
579,9594.2978515625,2407.982051372528,73.51591251790524,0.500689990234375,2.3208156738281254,9.327656030654908e-05,0.2407982051372528,0.0073515912517905235,992.8537220081707,7736.05224609375,93.37599116139245
580,9589.056640625,2411.484867334366,73.6832432448864,0.500512451171875,2.319799072265625,9.328116476535798e-05,0.24114848673343658,0.00736832432448864,991.7110216450237,7732.66357421875,93.43530870181166
581,9583.8095703125,2415.296882390976,73.86525627225637,0.5003216796875001,2.31879814453125,9.328116476535798e-05,0.2415296882390976,0.0073865256272256374,990.5387331378297,7729.3271484375,93.48983468539063
582,9578.5341796875,2418.6478555202484,74.05490148812532,0.500129443359375,2.3177976562500002,9.328576922416687e-05,0.24186478555202484,0.007405490148812532,989.3462665564148,7725.9921875,93.54757177267129
583,9573.19921875,2421.51141166687,74.24781564623117,0.49993613281250004,2.316800390625,9.328576922416687e-05,0.242151141166687,0.0074247815646231174,988.1193734875415,7722.66796875,93.59852479688925
584,9567.822265625,2424.6661365032196,74.44438058882952,0.49973271484375004,2.315814990234375,9.328807145357132e-05,0.24246661365032196,0.007444438058882952,986.8449507347977,7719.38330078125,93.64888516206383
585,9562.3984375,2428.469955921173,74.64400958269835,0.499517138671875,2.31483720703125,9.329267591238022e-05,0.2428469955921173,0.0074644009582698345,985.5299069625835,7716.1240234375,93.69844552774839
586,9556.9326171875,2432.3417246341705,74.84237663447857,0.4993017578125,2.3138625,9.329267591238022e-05,0.24323417246341705,0.007484237663447857,984.1925048509438,7712.875,93.73929523825836
587,9551.3955078125,2435.654252767563,75.0363152474165,0.49909960937500003,2.312874609375,9.329728037118911e-05,0.2435654252767563,0.00750363152474165,982.8405980599928,7709.58203125,93.77860641615098
588,9545.7421875,2438.62122297287,75.2276461571455,0.498912158203125,2.311866796875,9.329728037118911e-05,0.243862122297287,0.00752276461571455,981.4713925682663,7706.22265625,93.80642932337105
589,9540.033203125,2441.8802559375763,75.41978266090155,0.498733740234375,2.3108540039062504,9.329728037118911e-05,0.24418802559375763,0.007541978266090155,980.0859103747862,7702.8466796875,93.82735060071991
590,9534.2939453125,2445.514053106308,75.61262231320143,0.4985640625,2.3098382812500002,9.329959005117417e-05,0.2445514053106308,0.007561262231320143,978.6932897269726,7699.4609375,93.84355672842321
591,9528.4638671875,2449.1141736507416,75.80218371003866,0.49840874023437504,2.3087985351562503,9.330419450998307e-05,0.24491141736507416,0.007580218371003866,977.2997579152725,7695.9951171875,93.85417900027824
592,9522.55078125,2452.5800347328186,75.9888906031847,0.498268408203125,2.3077439941406253,9.330419450998307e-05,0.24525800347328186,0.00759888906031847,975.8995126749287,7692.47998046875,93.85231109404049
593,9516.578125,2456.2904238700867,76.1767802760005,0.498137890625,2.30667978515625,9.330649673938752e-05,0.24562904238700867,0.00761767802760005,974.4882966594887,7688.9326171875,93.84519027167971
594,9510.544921875,2460.3578448295593,76.37024391442537,0.4980154296875,2.305604150390625,9.330649673938752e-05,0.24603578448295593,0.007637024391442537,973.0725753748557,7685.34716796875,93.82904501299708
595,9504.4404296875,2464.330792427063,76.56840141862631,0.49790473632812504,2.30451064453125,9.330649673938752e-05,0.2464330792427063,0.007656840141862631,971.6573973914274,7681.7021484375,93.8059120180169
596,9498.27734375,2467.8835272789,76.76930632442236,0.49780634765625004,2.303406884765625,9.330879896879196e-05,0.24678835272789001,0.007676930632442236,970.2336515573552,7678.02294921875,93.7773305595124
597,9492.03515625,2471.3993072509766,76.97355467826128,0.49771328125000003,2.30229521484375,9.331110119819642e-05,0.24713993072509766,0.007697355467826128,968.7863400535425,7674.3173828125,93.74069448209411
598,9485.70703125,2475.2670526504517,77.1829066798091,0.497617822265625,2.30117783203125,9.331340342760086e-05,0.24752670526504517,0.007718290667980909,967.3082308178637,7670.5927734375,93.69603166668003
599,9479.31640625,2479.2860448360443,77.39320397377014,0.49752309570312503,2.300059130859375,9.331340342760086e-05,0.24792860448360443,0.007739320397377014,965.8079447942873,7666.86376953125,93.64031358649618
600,9775.2705078125,2482.973039150238,77.60012522339821,0.49743593750000004,2.298927392578125,0.00021860127151012421,0.2482973039150238,0.007760012522339821,964.2934047523886,7663.09130859375,211.59080718588757
601,9757.23046875,2490.4483556747437,78.03397253155708,0.49682548828125,2.298308203125,0.00021860127151012421,0.24904483556747437,0.007803397253155708,961.9036680216232,7661.02734375,205.08380357815258
602,9741.31640625,2495.3050911426544,78.6110945045948,0.495893115234375,2.2980123046875,0.00021860478818416595,0.24953050911426544,0.00786110945045948,959.0161040078019,7660.041015625,199.65871520548808
603,9727.048828125,2495.5207109451294,79.25846613943577,0.494814208984375,2.297856884765625,0.0002186083197593689,0.24955207109451294,0.007925846613943577,955.8808835632954,7659.52294921875,195.13742630045817
604,9714.107421875,2495.9811568260193,79.93591018021107,0.49366040039062503,2.297773828125,0.0002186083197593689,0.24959811568260193,0.007993591018021107,952.5973129828708,7659.24609375,191.36902128644215
605,9702.1845703125,2499.4631111621857,80.5916078388691,0.49249121093750003,2.297696337890625,0.0002186083197593689,0.24994631111621857,0.00805916078388691,949.2414706433192,7658.98779296875,188.22910184894135
606,9690.884765625,2502.681016921997,81.15987293422222,0.49141611328125,2.297507958984375,0.00021861185133457183,0.2502681016921997,0.008115987293422222,945.9237839916459,7658.35986328125,185.6036767224632
607,9680.958984375,2503.293752670288,81.62027224898338,0.49052436523437504,2.29712021484375,0.00021861185133457183,0.2503293752670288,0.008162027224898338,943.2447642824627,7657.0673828125,183.47499986072853
608,9671.7978515625,2504.48077917099,82.01181888580322,0.48980825195312505,2.2965436523437504,0.00021861185133457183,0.250448077917099,0.008201181888580322,940.9640739829192,7655.1455078125,181.72463731911648
609,9662.958984375,2509.0065598487854,82.35848508775234,0.489221240234375,2.2958031738281255,0.00021861185133457183,0.25090065598487854,0.008235848508775234,938.8835023628271,7652.67724609375,180.25709318576173
610,9654.603515625,2514.7539377212524,82.63276889920235,0.48875766601562504,2.2949232421875,0.00021861185133457183,0.25147539377212524,0.008263276889920235,937.0916139843393,7649.744140625,179.02953640336546
611,9646.83203125,2519.289553165436,82.81666785478592,0.48843149414062503,2.2938714843750003,0.0002186153680086136,0.2519289553165436,0.008281666785478592,935.7266366359618,7646.23828125,178.01894517035635
612,9639.5263671875,2524.157762527466,82.94622413814068,0.4882318359375,2.29266533203125,0.0002186153680086136,0.2524157762527466,0.008294622413814068,934.7400013340812,7642.2177734375,177.17529320056383
613,9632.41796875,2530.5303931236267,83.05867202579975,0.48812998046875,2.29132763671875,0.0002186153680086136,0.25305303931236267,0.008305867202579975,933.9877564082853,7637.7587890625,176.45189035775456
614,9625.533203125,2536.047399044037,83.15067738294601,0.488095263671875,2.2899008789062503,0.00021861185133457183,0.2536047399044037,0.008315067738294601,933.4297346442982,7633.0029296875,175.82403872630766
615,9619.044921875,2539.6758317947388,83.23210291564465,0.488074169921875,2.2884246093750003,0.00021861185133457183,0.2539675831794739,0.008323210291564465,933.0827708359502,7628.08203125,175.29772375585526
616,9612.99609375,2544.2498922348022,83.36287923157215,0.48800600585937504,2.2869732421875,0.00021861185133457183,0.2544249892234802,0.008336287923157215,932.8513056959928,7623.244140625,174.85436226927413
617,9607.0263671875,2551.153302192688,83.58652703464031,0.48787568359375,2.2855546875000003,0.00021861185133457183,0.2551153302192688,0.008358652703464031,932.5607487434754,7618.515625,174.452804428337
618,9600.8232421875,2557.97415971756,83.87715555727482,0.4877017578125,2.284131884765625,0.00021861185133457183,0.255797415971756,0.008387715555727482,932.1335285827518,7613.77294921875,174.06603064082265
619,9594.533203125,2563.602924346924,84.19671095907688,0.48748056640625004,2.28272548828125,0.0002186083197593689,0.2563602924346924,0.008419671095907688,931.6076211885666,7609.0849609375,173.6997610030594
620,9588.19140625,2569.768726825714,84.55071598291397,0.48721396484375,2.2813272949218755,0.0002186083197593689,0.2569768726825714,0.008455071598291397,931.0054170730436,7604.42431640625,173.36504369901377
621,9581.478515625,2576.327919960022,84.94334295392036,0.486941943359375,2.279882666015625,0.0002186083197593689,0.2576327919960022,0.008494334295392036,930.2729444064607,7599.60888671875,173.03985314913734
622,9574.33203125,2581.2548398971558,85.34826338291168,0.48667143554687503,2.2783968750000003,0.0002186083197593689,0.2581254839897156,0.008534826338291168,929.3723814690602,7594.65625,172.71875883669782
623,9567.04296875,2585.681974887848,85.77007800340652,0.486342724609375,2.27691826171875,0.0002186083197593689,0.2585681974887848,0.008577007800340652,928.3465768133829,7589.7275390625,172.42922022959465
624,9559.845703125,2592.3675298690796,86.25252172350883,0.485931982421875,2.2754746582031253,0.00021861185133457183,0.25923675298690796,0.008625252172350883,927.2559571074598,7584.91552734375,172.1908309116443
625,9552.5576171875,2600.257694721222,86.79449558258057,0.48548413085937503,2.2740057128906255,0.00021861185133457183,0.2600257694721222,0.008679449558258057,926.1264637135537,7580.01904296875,171.98832407157443
626,9545.212890625,2606.606185436249,87.3462576419115,0.48500966796875,2.272508203125,0.0002186153680086136,0.2606606185436249,0.00873462576419115,924.9778771401616,7575.02734375,171.82546131278468
627,9537.8701171875,2612.1824979782104,87.90734224021435,0.48449873046875,2.270990625,0.00021861889958381652,0.26121824979782104,0.008790734224021435,923.8282319038262,7569.96875,171.7029688279763
628,9530.380859375,2619.152069091797,88.51397782564163,0.48398662109375,2.2694167968750003,0.00021861889958381652,0.2619152069091797,0.008851397782564163,922.6719622607343,7564.72265625,171.6092178277031
629,9522.732421875,2626.8333196640015,89.15018290281296,0.4834609375,2.267790966796875,0.0002186259478330612,0.26268333196640015,0.008915018290281296,921.4858777786139,7559.30322265625,171.55310181573077
630,9515.13671875,2634.5229148864746,89.7881481796503,0.48287172851562504,2.266175390625,0.00021862947940826417,0.26345229148864746,0.00897881481796503,920.271309237367,7553.91796875,171.53625719538832
631,9507.4912109375,2644.3052291870117,90.45027196407318,0.482249365234375,2.2645293457031253,0.00021862947940826417,0.26443052291870117,0.009045027196407318,919.0545780942703,7548.43115234375,171.55000160235795
632,9499.6669921875,2654.333710670471,91.10093116760254,0.48161630859375004,2.2628271972656253,0.00021863651275634766,0.2654333710670471,0.009110093116760254,917.8191982279241,7542.75732421875,171.58693338080775
633,9491.6005859375,2662.5126600265503,91.71349927783012,0.48097470703125,2.2610630859375,0.00021864357590675355,0.26625126600265503,0.009171349927783012,916.5537783285545,7536.876953125,171.63397935187822
634,9483.2880859375,2674.7170090675354,92.38174185156822,0.4803619140625,2.259194970703125,0.00021864709258079528,0.26747170090675354,0.009238174185156822,915.326117330842,7530.64990234375,171.69912854172617
635,9474.7255859375,2684.4480633735657,93.0212065577507,0.479739404296875,2.25727060546875,0.00021864709258079528,0.26844480633735657,0.00930212065577507,914.0526442090923,7524.2353515625,171.77524933128188
636,9465.85546875,2697.7604627609253,93.70556101202965,0.4791546875,2.25523154296875,0.00021865767240524293,0.26977604627609253,0.009370556101202965,912.7968487797771,7517.4384765625,171.87539362179814
637,9456.4384765625,2704.169750213623,94.29915808141232,0.478546923828125,2.253150732421875,0.00021866118907928469,0.2704169750213623,0.009429915808141232,911.3380543977692,7510.50244140625,171.95197473161534
638,9446.9560546875,2728.922665119171,95.13132274150848,0.478004248046875,2.2509464355468753,0.0002186717689037323,0.2728922665119171,0.009513132274150848,910.0171845256482,7503.15478515625,172.08182928828137
639,9436.076171875,2698.5472440719604,95.3262485563755,0.47744189453125,2.2488322265625,0.0002186717689037323,0.26985472440719604,0.00953262485563755,907.9299312138028,7496.107421875,172.0377185585312
640,9430.54296875,2842.9654240608215,97.6927112787962,0.477038525390625,2.2473156738281252,0.00021869997680187226,0.28429654240608215,0.00976927112787962,907.2391355630971,7491.05224609375,172.4478950502471
641,9415.94921875,2658.722698688507,96.32594883441925,0.477215673828125,2.2442178222656253,0.00021868234872817992,0.2658722698688507,0.009632594883441925,905.0635567278223,7480.72607421875,172.26572552142534
